;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:14/11/2020 at 15:04:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:-5.000mW            
;Max:2.618W              
;Average:2.472W              
;Std.Dev.:44.25mW             
;Overrange:0                   

;Channel B:Statistics
;Min:-2.000mW            
;Max:2.793W              
;Average:2.689W              
;Std.Dev.:40.39mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 14/11/2020 at 15:04:48.636000
  Timestamp   	  Channel A  	  Channel B  	
     34026.003	  2.516e+000 	             	
     34026.085	             	  2.723e+000 	
     34032.059	  2.507e+000 	             	
     34032.084	             	  2.723e+000 	
     34038.057	  2.510e+000 	             	
     34038.082	             	  2.729e+000 	
     34044.056	  2.515e+000 	             	
     34044.081	             	  2.721e+000 	
     34050.061	  2.511e+000 	             	
     34050.080	             	  2.727e+000 	
     34056.053	  2.502e+000 	             	
     34056.079	             	  2.728e+000 	
     34062.052	  2.508e+000 	             	
     34062.077	             	  2.726e+000 	
     34068.051	  2.515e+000 	             	
     34068.076	             	  2.726e+000 	
     34074.050	  2.504e+000 	             	
     34074.075	             	  2.724e+000 	
     34080.053	  2.512e+000 	             	
     34080.074	             	  2.727e+000 	
     34086.046	  2.514e+000 	             	
     34086.073	             	  2.719e+000 	
     34092.045	  2.515e+000 	             	
     34092.071	             	  2.725e+000 	
     34098.044	  2.502e+000 	             	
     34098.070	             	  2.724e+000 	
     34104.044	  2.513e+000 	             	
     34104.069	             	  2.725e+000 	
     34110.047	  2.504e+000 	             	
     34110.068	             	  2.723e+000 	
     34116.039	  2.514e+000 	             	
     34116.066	             	  2.725e+000 	
     34122.039	  2.519e+000 	             	
     34122.065	             	  2.725e+000 	
     34128.037	  2.495e+000 	             	
     34128.064	             	  2.716e+000 	
     34134.038	  2.521e+000 	             	
     34134.063	             	  2.723e+000 	
     34140.034	  2.505e+000 	             	
     34140.062	             	  2.724e+000 	
     34146.033	  2.520e+000 	             	
     34146.060	             	  2.724e+000 	
     34152.031	  2.515e+000 	             	
     34152.059	             	  2.724e+000 	
     34158.030	  2.501e+000 	             	
     34158.058	             	  2.727e+000 	
     34164.032	  2.505e+000 	             	
     34164.057	             	  2.721e+000 	
     34170.027	  2.503e+000 	             	
     34170.055	             	  2.725e+000 	
     34176.026	  2.516e+000 	             	
     34176.054	             	  2.726e+000 	
     34182.025	  2.499e+000 	             	
     34182.053	             	  2.723e+000 	
     34188.024	  2.513e+000 	             	
     34188.052	             	  2.724e+000 	
     34194.028	  2.508e+000 	             	
     34194.051	             	  2.718e+000 	
     34200.021	  2.513e+000 	             	
     34200.049	             	  2.725e+000 	
     34206.019	  2.509e+000 	             	
     34206.048	             	  2.717e+000 	
     34212.018	  2.517e+000 	             	
     34212.047	             	  2.723e+000 	
     34218.017	  2.512e+000 	             	
     34218.046	             	  2.724e+000 	
     34224.022	  2.511e+000 	             	
     34224.044	             	  2.725e+000 	
     34230.014	  2.506e+000 	             	
     34230.043	             	  2.724e+000 	
     34236.013	  2.507e+000 	             	
     34236.042	             	  2.719e+000 	
     34242.012	  2.510e+000 	             	
     34242.041	             	  2.715e+000 	
     34248.011	  2.515e+000 	             	
     34248.040	             	  2.728e+000 	
     34254.015	  2.518e+000 	             	
     34254.038	             	  2.726e+000 	
     34260.008	  2.506e+000 	             	
     34260.037	             	  2.723e+000 	
     34266.007	  2.500e+000 	             	
     34266.036	             	  2.723e+000 	
     34272.005	  2.515e+000 	             	
     34272.035	             	  2.724e+000 	
     34278.005	  2.505e+000 	             	
     34278.033	             	  2.724e+000 	
     34284.008	  2.505e+000 	             	
     34284.032	             	  2.723e+000 	
     34290.001	  2.516e+000 	             	
     34290.031	             	  2.723e+000 	
     34296.000	  2.519e+000 	             	
     34296.030	             	  2.723e+000 	
     34302.029	             	  2.728e+000 	
     34302.066	  2.521e+000 	             	
     34308.027	             	  2.708e+000 	
     34308.065	  2.512e+000 	             	
     34314.026	             	  2.724e+000 	
     34314.069	  2.518e+000 	             	
     34320.025	             	  2.726e+000 	
     34320.062	  2.509e+000 	             	
     34326.024	             	  2.726e+000 	
     34326.060	  2.514e+000 	             	
     34332.022	             	  2.726e+000 	
     34332.059	  2.513e+000 	             	
     34338.021	             	  2.729e+000 	
     34338.060	  2.517e+000 	             	
     34344.056	  2.504e+000 	             	
     34344.087	             	  2.722e+000 	
     34350.055	  2.514e+000 	             	
     34350.085	             	  2.723e+000 	
     34356.053	  2.514e+000 	             	
     34356.084	             	  2.720e+000 	
     34362.053	  2.512e+000 	             	
     34362.083	             	  2.727e+000 	
     34368.055	  2.510e+000 	             	
     34368.082	             	  2.720e+000 	
     34374.050	  2.499e+000 	             	
     34374.081	             	  2.725e+000 	
     34380.048	  2.505e+000 	             	
     34380.079	             	  2.723e+000 	
     34386.047	  2.519e+000 	             	
     34386.078	             	  2.721e+000 	
     34392.045	  2.512e+000 	             	
     34392.077	             	  2.725e+000 	
     34398.049	  2.510e+000 	             	
     34398.076	             	  2.716e+000 	
     34404.043	  2.505e+000 	             	
     34404.074	             	  2.727e+000 	
     34410.041	  2.506e+000 	             	
     34410.073	             	  2.725e+000 	
     34416.040	  2.514e+000 	             	
     34416.072	             	  2.726e+000 	
     34422.040	  2.504e+000 	             	
     34422.071	             	  2.716e+000 	
     34428.043	  2.517e+000 	             	
     34428.070	             	  2.725e+000 	
     34434.035	  2.510e+000 	             	
     34434.068	             	  2.724e+000 	
     34440.035	  2.513e+000 	             	
     34440.067	             	  2.716e+000 	
     34446.034	  2.511e+000 	             	
     34446.066	             	  2.721e+000 	
     34452.032	  2.512e+000 	             	
     34452.065	             	  2.719e+000 	
     34458.036	  2.515e+000 	             	
     34458.063	             	  2.725e+000 	
     34464.029	  2.514e+000 	             	
     34464.062	             	  2.728e+000 	
     34470.027	  2.510e+000 	             	
     34470.061	             	  2.727e+000 	
     34476.026	  2.521e+000 	             	
     34476.060	             	  2.725e+000 	
     34482.029	  2.514e+000 	             	
     34482.059	             	  2.722e+000 	
     34488.030	  2.514e+000 	             	
     34488.057	             	  2.722e+000 	
     34494.023	  2.514e+000 	             	
     34494.056	             	  2.722e+000 	
     34500.021	  2.516e+000 	             	
     34500.055	             	  2.721e+000 	
     34506.020	  2.514e+000 	             	
     34506.054	             	  2.726e+000 	
     34512.021	  2.507e+000 	             	
     34512.052	             	  2.724e+000 	
     34518.017	  2.512e+000 	             	
     34518.051	             	  2.723e+000 	
     34524.016	  2.515e+000 	             	
     34524.050	             	  2.725e+000 	
     34530.014	  2.508e+000 	             	
     34530.049	             	  2.724e+000 	
     34536.013	  2.505e+000 	             	
     34536.048	             	  2.726e+000 	
     34542.017	  2.508e+000 	             	
     34542.046	             	  2.720e+000 	
     34548.010	  2.517e+000 	             	
     34548.045	             	  2.726e+000 	
     34554.010	  2.516e+000 	             	
     34554.044	             	  2.727e+000 	
     34560.009	  2.510e+000 	             	
     34560.043	             	  2.721e+000 	
     34566.006	  2.510e+000 	             	
     34566.041	             	  2.723e+000 	
     34572.010	  2.510e+000 	             	
     34572.040	             	  2.716e+000 	
     34578.004	  2.502e+000 	             	
     34578.039	             	  2.726e+000 	
     34584.002	  2.505e+000 	             	
     34584.038	             	  2.728e+000 	
     34590.001	  2.513e+000 	             	
     34590.037	             	  2.723e+000 	
     34596.000	  2.522e+000 	             	
     34596.035	             	  2.721e+000 	
     34602.006	  2.517e+000 	             	
     34602.034	             	  2.722e+000 	
     34608.033	             	  2.721e+000 	
     34608.064	  2.513e+000 	             	
     34614.032	             	  2.730e+000 	
     34614.063	  2.513e+000 	             	
     34620.030	             	  2.722e+000 	
     34620.061	  2.510e+000 	             	
     34626.029	             	  2.725e+000 	
     34626.060	  2.515e+000 	             	
     34632.028	             	  2.719e+000 	
     34632.064	  2.506e+000 	             	
     34638.027	             	  2.722e+000 	
     34638.058	  2.510e+000 	             	
     34644.026	             	  2.714e+000 	
     34644.056	  2.524e+000 	             	
     34650.024	             	  2.721e+000 	
     34650.055	  2.503e+000 	             	
     34656.023	             	  2.723e+000 	
     34656.053	  2.499e+000 	             	
     34662.022	             	  2.716e+000 	
     34662.058	  2.515e+000 	             	
     34668.051	  2.515e+000 	             	
     34668.087	             	  2.725e+000 	
     34674.049	  2.498e+000 	             	
     34674.086	             	  2.725e+000 	
     34680.048	  2.522e+000 	             	
     34680.085	             	  2.719e+000 	
     34686.047	  2.513e+000 	             	
     34686.084	             	  2.724e+000 	
     34692.051	  2.509e+000 	             	
     34692.082	             	  2.729e+000 	
     34698.044	  2.509e+000 	             	
     34698.081	             	  2.725e+000 	
     34704.042	  2.498e+000 	             	
     34704.080	             	  2.725e+000 	
     34710.041	  2.503e+000 	             	
     34710.079	             	  2.727e+000 	
     34716.042	  2.496e+000 	             	
     34716.077	             	  2.723e+000 	
     34722.039	  2.515e+000 	             	
     34722.076	             	  2.722e+000 	
     34728.037	  2.510e+000 	             	
     34728.075	             	  2.723e+000 	
     34734.036	  2.517e+000 	             	
     34734.074	             	  2.722e+000 	
     34740.034	  2.496e+000 	             	
     34740.073	             	  2.721e+000 	
     34746.036	  2.498e+000 	             	
     34746.071	             	  2.721e+000 	
     34752.032	  2.514e+000 	             	
     34752.070	             	  2.726e+000 	
     34758.030	  2.513e+000 	             	
     34758.069	             	  2.717e+000 	
     34764.029	  2.507e+000 	             	
     34764.068	             	  2.714e+000 	
     34770.028	  2.506e+000 	             	
     34770.066	             	  2.717e+000 	
     34776.032	  2.508e+000 	             	
     34776.065	             	  2.725e+000 	
     34782.026	  2.511e+000 	             	
     34782.064	             	  2.720e+000 	
     34788.025	  2.508e+000 	             	
     34788.063	             	  2.721e+000 	
     34794.022	  2.508e+000 	             	
     34794.062	             	  2.724e+000 	
     34800.022	  2.500e+000 	             	
     34800.060	             	  2.727e+000 	
     34806.025	  2.513e+000 	             	
     34806.059	             	  2.721e+000 	
     34812.019	  2.507e+000 	             	
     34812.058	             	  2.719e+000 	
     34818.017	  2.508e+000 	             	
     34818.057	             	  2.723e+000 	
     34824.016	  2.508e+000 	             	
     34824.055	             	  2.717e+000 	
     34830.014	  2.513e+000 	             	
     34830.054	             	  2.721e+000 	
     34836.019	  2.505e+000 	             	
     34836.053	             	  2.724e+000 	
     34842.012	  2.513e+000 	             	
     34842.052	             	  2.725e+000 	
     34848.011	  2.505e+000 	             	
     34848.051	             	  2.726e+000 	
     34854.009	  2.502e+000 	             	
     34854.049	             	  2.718e+000 	
     34860.009	  2.509e+000 	             	
     34860.048	             	  2.711e+000 	
     34866.013	  2.495e+000 	             	
