;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:16/11/2020 at 09:57:09
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   
;--------------------


;First Pulse Arrived : 16/11/2020 at 09:57:09.644000
  Timestamp   	  Channel A  	  Channel B  	
     46842.038	  2.428e+000 	             	
     46842.071	             	  2.669e+000 	
     46848.032	  2.423e+000 	             	
     46848.070	             	  2.673e+000 	
     46854.031	  2.431e+000 	             	
     46854.068	             	  2.670e+000 	
     46860.028	  2.426e+000 	             	
     46860.067	             	  2.667e+000 	
     46866.027	  2.429e+000 	             	
     46866.066	             	  2.676e+000 	
     46872.031	  2.431e+000 	             	
     46872.065	             	  2.673e+000 	
     46878.024	  2.431e+000 	             	
     46878.063	             	  2.665e+000 	
     46884.023	  2.431e+000 	             	
     46884.062	             	  2.670e+000 	
     46890.022	  2.429e+000 	             	
     46890.061	             	  2.676e+000 	
     46896.021	  2.437e+000 	             	
     46896.060	             	  2.670e+000 	
     46902.025	  2.432e+000 	             	
     46902.059	             	  2.673e+000 	
     46908.018	  2.417e+000 	             	
     46908.057	             	  2.669e+000 	
     46914.016	  2.427e+000 	             	
     46914.056	             	  2.677e+000 	
     46920.015	  2.425e+000 	             	
     46920.055	             	  2.663e+000 	
     46926.016	  2.422e+000 	             	
     46926.054	             	  2.667e+000 	
     46932.018	  2.428e+000 	             	
     46932.052	             	  2.670e+000 	
     46938.011	  2.426e+000 	             	
     46938.051	             	  2.674e+000 	
     46944.010	  2.425e+000 	             	
     46944.050	             	  2.672e+000 	
     46950.009	  2.423e+000 	             	
     46950.049	             	  2.674e+000 	
     46956.011	  2.426e+000 	             	
     46956.048	             	  2.662e+000 	
     46962.006	  2.436e+000 	             	
     46962.046	             	  2.669e+000 	
     46968.005	  2.428e+000 	             	
     46968.045	             	  2.671e+000 	
     46974.004	  2.429e+000 	             	
     46974.044	             	  2.672e+000 	
     46980.002	  2.431e+000 	             	
     46980.043	             	  2.670e+000 	
     46986.005	  2.424e+000 	             	
     46986.041	             	  2.677e+000 	
     46992.000	  2.433e+000 	             	
     46992.040	             	  2.663e+000 	
     46998.039	             	  2.680e+000 	
     46998.065	  2.428e+000 	             	
     47004.038	             	  2.674e+000 	
     47004.063	  2.420e+000 	             	
     47010.037	             	  2.673e+000 	
     47010.062	  2.427e+000 	             	
     47016.035	             	  2.672e+000 	
     47016.065	  2.426e+000 	             	
     47022.034	             	  2.671e+000 	
     47022.059	  2.421e+000 	             	
     47028.033	             	  2.674e+000 	
     47028.058	  2.421e+000 	             	
     47034.032	             	  2.669e+000 	
     47034.057	  2.436e+000 	             	
     47040.030	             	  2.676e+000 	
     47040.057	  2.425e+000 	             	
     47046.029	             	  2.678e+000 	
     47046.059	  2.430e+000 	             	
     47052.028	             	  2.673e+000 	
     47052.053	  2.425e+000 	             	
     47058.027	             	  2.673e+000 	
     47058.051	  2.427e+000 	             	
     47064.026	             	  2.666e+000 	
     47064.050	  2.428e+000 	             	
     47070.024	             	  2.668e+000 	
     47070.050	  2.420e+000 	             	
     47076.023	             	  2.665e+000 	
     47076.053	  2.419e+000 	             	
     47082.022	             	  2.673e+000 	
     47082.046	  2.428e+000 	             	
     47088.021	             	  2.675e+000 	
     47088.045	  2.427e+000 	             	
     47094.019	             	  2.672e+000 	
     47094.044	  2.427e+000 	             	
     47100.018	             	  2.671e+000 	
     47100.043	  2.430e+000 	             	
     47106.047	  2.433e+000 	             	
     47106.084	             	  2.672e+000 	
     47112.041	  2.421e+000 	             	
     47112.082	             	  2.675e+000 	
     47118.039	  2.430e+000 	             	
     47118.081	             	  2.672e+000 	
     47124.039	  2.424e+000 	             	
     47124.080	             	  2.675e+000 	
     47130.042	  2.432e+000 	             	
     47130.079	             	  2.658e+000 	
     47136.044	  2.430e+000 	             	
     47136.078	             	  2.674e+000 	
     47142.037	  2.430e+000 	             	
     47142.076	             	  2.671e+000 	
     47148.036	  2.425e+000 	             	
     47148.075	             	  2.671e+000 	
     47154.034	  2.425e+000 	             	
     47154.074	             	  2.670e+000 	
     47160.036	  2.421e+000 	             	
     47160.073	             	  2.667e+000 	
     47166.027	  2.433e+000 	             	
     47166.071	             	  2.669e+000 	
     47172.026	  2.431e+000 	             	
     47172.070	             	  2.675e+000 	
     47178.025	  2.429e+000 	             	
     47178.069	             	  2.663e+000 	
     47184.024	  2.424e+000 	             	
     47184.068	             	  2.673e+000 	
     47190.026	  2.424e+000 	             	
     47190.067	             	  2.671e+000 	
     47196.021	  2.425e+000 	             	
     47196.065	             	  2.666e+000 	
     47202.019	  2.428e+000 	             	
     47202.064	             	  2.674e+000 	
     47208.018	  2.432e+000 	             	
     47208.063	             	  2.669e+000 	
     47214.017	  2.428e+000 	             	
     47214.062	             	  2.672e+000 	
     47220.021	  2.418e+000 	             	
     47220.060	             	  2.660e+000 	
     47226.014	  2.432e+000 	             	
     47226.059	             	  2.665e+000 	
     47232.013	  2.432e+000 	             	
     47232.058	             	  2.675e+000 	
     47238.012	  2.428e+000 	             	
     47238.057	             	  2.669e+000 	
     47244.011	  2.430e+000 	             	
     47244.056	             	  2.668e+000 	
     47250.014	  2.419e+000 	             	
     47250.054	             	  2.670e+000 	
     47256.008	  2.429e+000 	             	
     47256.053	             	  2.672e+000 	
     47262.006	  2.423e+000 	             	
     47262.052	             	  2.671e+000 	
     47268.004	  2.426e+000 	             	
     47268.051	             	  2.673e+000 	
     47274.003	  2.429e+000 	             	
     47274.049	             	  2.667e+000 	
     47280.008	  2.423e+000 	             	
     47280.048	             	  2.673e+000 	
     47286.001	  2.424e+000 	             	
     47286.047	             	  2.674e+000 	
     47292.046	             	  2.671e+000 	
     47292.066	  2.418e+000 	             	
     47298.045	             	  2.669e+000 	
     47298.065	  2.423e+000 	             	
     47304.043	             	  2.671e+000 	
     47304.066	  2.415e+000 	             	
     47310.001	  2.428e+000 	             	
     47310.042	             	  2.671e+000 	
     47316.041	             	  2.672e+000 	
     47316.061	  2.425e+000 	             	
     47322.040	             	  2.672e+000 	
     47322.060	  2.432e+000 	             	
     47328.038	             	  2.672e+000 	
     47328.059	  2.427e+000 	             	
     47334.037	             	  2.671e+000 	
     47334.059	  2.428e+000 	             	
     47340.036	             	  2.675e+000 	
     47340.062	  2.416e+000 	             	
     47346.035	             	  2.670e+000 	
     47346.055	  2.429e+000 	             	
     47352.034	             	  2.672e+000 	
     47352.054	  2.433e+000 	             	
     47358.032	             	  2.668e+000 	
     47358.054	  2.424e+000 	             	
     47364.031	             	  2.667e+000 	
     47364.055	  2.425e+000 	             	
     47370.030	             	  2.660e+000 	
     47370.048	  2.430e+000 	             	
     47376.029	             	  2.668e+000 	
     47376.048	  2.422e+000 	             	
     47382.027	             	  2.665e+000 	
     47382.046	  2.427e+000 	             	
     47388.026	             	  2.664e+000 	
     47388.045	  2.423e+000 	             	
     47394.025	             	  2.665e+000 	
     47394.047	  2.429e+000 	             	
     47400.024	             	  2.669e+000 	
     47400.042	  2.428e+000 	             	
     47406.023	             	  2.671e+000 	
     47406.041	  2.431e+000 	             	
     47412.021	             	  2.666e+000 	
     47412.039	  2.431e+000 	             	
     47418.020	             	  2.672e+000 	
     47418.038	  2.425e+000 	             	
     47424.019	             	  2.671e+000 	
     47424.043	  2.429e+000 	             	
     47430.036	  2.424e+000 	             	
     47430.084	             	  2.672e+000 	
     47436.034	  2.431e+000 	             	
     47436.083	             	  2.672e+000 	
     47442.033	  2.423e+000 	             	
     47442.082	             	  2.668e+000 	
     47448.032	  2.429e+000 	             	
     47448.081	             	  2.667e+000 	
     47454.036	  2.438e+000 	             	
     47454.079	             	  2.671e+000 	
     47460.029	  2.420e+000 	             	
     47460.078	             	  2.668e+000 	
     47466.028	  2.421e+000 	             	
     47466.077	             	  2.667e+000 	
     47472.026	  2.426e+000 	             	
     47472.076	             	  2.667e+000 	
     47478.025	  2.423e+000 	             	
     47478.074	             	  2.672e+000 	
     47484.031	  2.428e+000 	             	
     47484.073	             	  2.668e+000 	
     47490.023	  2.428e+000 	             	
     47490.072	             	  2.657e+000 	
     47496.021	  2.418e+000 	             	
     47496.071	             	  2.669e+000 	
     47502.020	  2.418e+000 	             	
     47502.070	             	  2.666e+000 	
     47508.019	  2.420e+000 	             	
     47508.068	             	  2.669e+000 	
     47514.022	  2.430e+000 	             	
     47514.067	             	  2.662e+000 	
     47520.015	  2.422e+000 	             	
     47520.066	             	  2.670e+000 	
     47526.014	  2.434e+000 	             	
     47526.065	             	  2.671e+000 	
     47532.013	  2.430e+000 	             	
     47532.063	             	  2.669e+000 	
     47538.014	  2.427e+000 	             	
     47538.062	             	  2.664e+000 	
     47544.017	  2.429e+000 	             	
     47544.061	             	  2.666e+000 	
     47550.009	  2.425e+000 	             	
     47550.060	             	  2.660e+000 	
     47556.007	  2.428e+000 	             	
     47556.059	             	  2.666e+000 	
     47562.006	  2.433e+000 	             	
     47562.057	             	  2.674e+000 	
     47568.008	  2.420e+000 	             	
     47568.056	             	  2.671e+000 	
     47574.004	  2.425e+000 	             	
     47574.055	             	  2.670e+000 	
     47580.002	  2.425e+000 	             	
     47580.054	             	  2.661e+000 	
     47586.001	  2.423e+000 	             	
     47586.052	             	  2.668e+000 	
     47592.002	  2.432e+000 	             	
     47592.051	             	  2.670e+000 	
     47598.004	  2.427e+000 	             	
     47598.050	             	  2.661e+000 	
     47604.006	  2.432e+000 	             	
     47604.049	             	  2.671e+000 	
     47610.048	             	  2.669e+000 	
     47610.063	  2.432e+000 	             	
     47616.046	             	  2.670e+000 	
     47616.061	  2.426e+000 	             	
     47622.045	             	  2.667e+000 	
     47622.060	  2.432e+000 	             	
     47628.044	             	  2.670e+000 	
     47628.064	  2.427e+000 	             	
     47634.001	  2.430e+000 	             	
     47634.043	             	  2.670e+000 	
     47640.041	             	  2.669e+000 	
     47640.055	  2.417e+000 	             	
     47646.040	             	  2.664e+000 	
     47646.054	  2.423e+000 	             	
     47652.039	             	  2.667e+000 	
     47652.053	  2.423e+000 	             	
     47658.038	             	  2.666e+000 	
     47658.057	  2.429e+000 	             	
     47664.037	             	  2.662e+000 	
     47664.051	  2.431e+000 	             	
     47670.035	             	  2.667e+000 	
     47670.051	  2.426e+000 	             	
     47676.034	             	  2.666e+000 	
     47676.048	  2.427e+000 	             	
